Id?empleado;Name;Apellido;birth_date;género;area;salary;star_date;finish_date;promotion_date;type
97-0127192;Gilberta;Brisard;3/19/1971;hombre;Human Resources;$ 140,93;8/3/2004;;;1
97-0176308;Townie;Marcham;11/13/1968;hombre;Accounting;$ 169,13;9/15/2006;;;1
97-0191361;Vevay;Pillinger;7/4/1988;hombre;Human Resources;$ 123,12;1/9/2020;;;0
97-0214961;Zacharias;McGrirl;10/23/1995;mujer;Human Resources;$ 68,44;11/13/2006;;;1
97-0241067;Humbert;Gonthier;10/17/1983;hombre;Legal;$ 123,96;7/16/2013;;;0
97-0286440;Theodosia;Lambotin;10/22/1995;hombre;Engineering;$ 115,48;11/15/2012;;;1
97-0319639;Michaeline;Hamshar;3/24/1974;hombre;Human Resources;$ 157,83;4/20/2017;;;0
97-0353659;Allison;Brown;4/1/1977;hombre;Product Management;$ 178,11;11/25/2015;;;1
97-0458034;Rickey;Dobrowolny;11/19/1985;mujer;Engineering;$ 161,53;1/15/2015;2016-10-28 18:21:14 UTC;;1
97-0462018;Ulick;Dyett;6/26/1968;hombre;Training;$ 183,11;5/2/2007;;;1
97-0509310;Melli;Kenrat;3/9/1992;hombre;Engineering;$ 137,63;4/1/2016;;;1
97-0509922;Herby;Lynes;12/18/1983;mujer;Business Development;$ 96,29;5/29/2014;;;1
97-0534243;Reg;Saw;7/18/1980;hombre;Engineering;$ 151,87;6/5/2011;;;1
97-0534867;Thomasa;Myderscough;11/3/1990;hombre;Accounting;$ 150,41;7/8/2016;;;1
97-0556297;Tally;Janeczek;12/13/1997;mujer;Training;$ 109,00;6/27/2007;2011-04-03 03:39:55 UTC;;0
97-0599289;Friederike;Greenhowe;9/16/1996;hombre;Engineering;$ 163,97;9/1/2019;;;1
97-0605239;Monte;Reilinger;4/4/2001;hombre;Product Management;$ 73,82;1/19/2015;;;1
97-0620253;Evanne;Sharphouse;4/28/1968;hombre;Engineering;$ 173,27;2/6/2019;2024-11-20 19:07:56 UTC;;0
97-0775719;Madalyn;Egginton;6/18/1970;hombre;Engineering;$ 145,73;10/29/2006;;;0
97-0788105;Sabine;Turbard;7/8/1997;mujer;Services;$ 177,00;11/15/2019;;;0
97-0901654;Clotilda;Filintsev;12/25/2000;mujer;Human Resources;$ 175,98;12/30/2010;;;0
97-0923664;Lorette;Staynes;3/25/1977;hombre;Human Resources;$ 75,37;8/2/2008;2009-07-18 23:28:34 UTC;;0
97-0993625;Benny;Patemore;2/26/1988;hombre;Accounting;$ 80,51;4/16/2011;;;0
97-0993834;Marijo;Benes;10/13/1970;mujer;Services;$ 145,91;3/18/2018;;;0
97-0994965;Jillie;Syrad;7/11/1991;hombre;Accounting;$ 182,33;3/9/2012;2020-04-19 06:53:38 UTC;;1
97-1181961;Gage;Keyden;2/23/1986;hombre;Engineering;$ 73,90;9/11/2018;;;1
97-1191370;Mufi;Ashburner;9/18/1967;hombre;Human Resources;$ 82,79;10/29/2002;;;0
97-1202405;Bonnibelle;Pfaff;11/18/1970;mujer;Training;$ 172,51;10/18/2004;;;1
97-1254168;Conrade;Timperley;8/19/1975;hombre;Sales;$ 146,85;3/29/2004;;;0
97-1276292;Hanny;Robison;4/17/1974;mujer;Engineering;$ 159,77;7/31/2013;;;1
97-1283167;Carlie;Curnok;7/1/1971;mujer;Engineering;$ 163,62;4/28/2003;;;1
97-1302594;Jarred;Suggey;9/15/1986;hombre;Sales;$ 172,04;3/3/2009;;;1
97-1305866;Bord;Govinlock;9/3/1995;hombre;Accounting;$ 157,22;11/1/2013;2031-04-17 16:35:55 UTC;;1
97-1316656;Kenna;Potapczuk;4/2/1966;mujer;Engineering;$ 125,78;1/23/2017;;;0
97-1321188;Erin;Schollar;5/12/1989;hombre;Training;$ 67,33;5/5/2013;;;0
97-1406089;Alvan;Ceschi;11/1/1971;hombre;Accounting;$ 139,96;3/12/2018;;;1
97-1441585;Fiorenze;Eliff;9/15/1966;hombre;Engineering;$ 140,20;5/11/2013;2025-01-16 14:56:12 UTC;;1
97-1479014;Coretta;Jeens;11/8/1972;mujer;Engineering;$ 184,76;9/19/2012;;;1
97-1509439;Armstrong;Fearnehough;9/22/1972;hombre;Accounting;$ 135,51;1/6/2017;;;1
97-1540426;Leo;Itzkov;2/2/1995;mujer;Training;$ 136,96;3/11/2012;;;0
97-1576131;Gene;Jindrak;1/4/1984;hombre;Training;$ 144,45;2/16/2013;;;0
97-1605500;Marlyn;Ambrodi;12/19/1979;hombre;Business Development;$ 131,82;1/12/2009;;;0
97-1626096;Ricki;Scurr;2/8/1988;mujer;Services;$ 152,90;9/6/2002;;;1
97-1674861;Demetrius;Liepmann;5/11/1993;mujer;Human Resources;$ 97,58;11/29/2012;2033-02-02 21:10:46 UTC;;1
97-1712219;Miranda;Canaan;6/20/1973;mujer;Human Resources;$ 98,07;1/25/2008;;;0
97-1731964;Livy;Stockle;8/23/1972;mujer;Human Resources;$ 175,32;10/24/2011;2028-07-08 10:48:12 UTC;;0
97-1768799;Traci;Ackroyd;4/25/1975;mujer;Business Development;$ 121,84;4/17/2008;;;0
97-1879737;Odille;Whissell;8/25/1985;mujer;Research and Development;$ 183,09;8/16/2012;;;1
97-1912316;Alexa;Lagden;11/15/2000;hombre;Accounting;$ 136,64;6/18/2004;;;0
97-1977511;Ophelia;Caskey;7/24/1982;mujer;Research and Development;$ 143,51;6/3/2008;;;1
97-2038825;Malchy;Loxston;2/14/1974;hombre;Engineering;$ 137,64;8/15/2002;;;0
97-2142091;Wylma;Kinleyside;8/19/1996;hombre;Accounting;$ 104,62;8/10/2017;2033-08-24 13:46:18 UTC;;0
97-2163402;Allix;Tuxwell;9/1/1982;mujer;Business Development;$ 78,94;8/4/2003;;;0
97-2189071;Jerrilyn;Strephan;10/6/2000;hombre;Engineering;$ 178,88;12/20/2011;;;1
97-2200894;Blanche;Atack;8/18/1981;mujer;Engineering;$ 94,59;10/22/2015;;;1
97-2212916;Kelvin;McCrie;7/16/1967;hombre;Accounting;$ 138,46;12/6/2014;2017-11-23 20:17:24 UTC;;1
97-2287706;Flemming;Muckian;11/23/1986;mujer;Engineering;$ 174,01;1/17/2007;;;1
97-2302176;Kath;Raun;8/31/1987;mujer;Engineering;$ 142,02;3/4/2003;;;0
97-2341231;Van;Pietersen;7/11/1984;hombre;Sales;$ 88,02;6/27/2003;;;0
97-2341387;Keith;Aliberti;3/24/1998;hombre;Sales;$ 87,51;4/18/2001;;;1
97-2384938;Addison;Damrel;2/11/1990;mujer;Human Resources;$ 127,36;11/20/2003;;;0
97-2507389;Nichol;Pigny;5/5/1997;hombre;Engineering;$ 165,59;10/9/2019;;;0
97-2514201;Kipp;Anear;2/7/1999;hombre;Services;$ 117,58;1/25/2018;;;0
97-2651871;Minette;Vasyukhichev;5/13/1999;hombre;Accounting;$ 160,78;5/3/2008;;;1
97-2672751;Tucker;Pooley;2/13/1997;mujer;Engineering;$ 113,10;5/21/2001;;;0
97-2708726;Zahara;Ibeson;9/13/1988;mujer;Engineering;$ 165,36;3/22/2009;;;0
97-2735747;Daphne;Ianni;5/31/2000;mujer;Engineering;$ 102,21;1/29/2007;;;0
97-2740343;Sherry;Alesbrook;11/17/1995;mujer;Support;$ 88,62;9/19/2003;;;1
97-2753728;Rhodia;McDugal;12/23/2001;hombre;Accounting;$ 177,46;5/28/2001;2021-05-13 15:48:27 UTC;;1
97-2783254;Elissa;Brighouse;9/3/1985;hombre;Training;$ 162,73;9/23/2002;2003-09-20 06:04:27 UTC;;0
97-2857036;Hewitt;Belliveau;3/4/1998;mujer;Engineering;$ 90,28;11/21/2008;;;1
97-2898562;Brant;Jansens;8/23/1985;mujer;Research and Development;$ 138,10;3/25/2015;;;0
97-3007313;Andria;Wickins;7/7/1996;hombre;Sales;$ 96,58;2/25/2006;;;1
97-3007859;Shanon;Luipold;2/21/1993;hombre;Training;$ 131,13;6/16/2002;;;1
97-3012777;Mahmoud;Craze;6/10/2000;hombre;Human Resources;$ 155,44;12/15/2001;;;1
97-3016083;Fabio;Pymm;2/15/1992;mujer;Human Resources;$ 98,79;6/22/2019;;;0
97-3035916;Alameda;Bremner;3/20/1999;hombre;Marketing;$ 118,56;5/11/2015;2017-07-26 12:46:08 UTC;;0
97-3171567;Carlyn;MacDuff;5/14/1976;mujer;Accounting;$ 109,05;1/17/2006;;;1
97-3240577;Patricia;O' Clovan;5/16/1988;mujer;Engineering;$ 146,44;6/5/2001;2014-12-13 16:33:13 UTC;;1
97-3310183;Waly;Duchesne;12/19/1986;hombre;Auditing;$ 66,83;1/8/2014;;;0
97-3313096;Lydon;Pulteneye;2/10/1985;mujer;Business Development;$ 178,19;11/10/2002;;;0
97-3480303;Cissiee;Simonetto;12/11/1965;mujer;Engineering;$ 79,74;4/25/2006;;;1
97-3492272;Edy;Beacon;8/15/1991;hombre;Engineering;$ 169,69;10/20/2018;;;1
97-3498099;Lucais;Jozaitis;8/22/1996;mujer;Sales;$ 79,45;10/3/2010;;;0
97-3518777;Marv;Bertlin;7/23/1986;hombre;Human Resources;$ 163,57;1/6/2015;;;1
97-3554982;Felike;Heinreich;11/5/1967;mujer;Research and Development;$ 183,09;11/28/2017;;;1
97-3619493;Willabella;Addionisio;8/30/1977;mujer;Services;$ 96,04;11/17/2015;;;1
97-3641095;Philis;Pendleton;3/14/1999;hombre;Engineering;$ 118,57;6/8/2014;;;1
97-3641737;Raddie;Pawley;5/14/1974;hombre;Research and Development;$ 91,48;11/21/2011;;;0
97-3656738;Vic;Scarff;11/19/1986;mujer;Engineering;$ 130,87;5/4/2019;2037-12-21 03:56:57 UTC;;1
97-3764741;Simone;Petit;11/16/1991;hombre;Engineering;$ 115,74;12/21/2013;;;1
97-3880558;Kendricks;Woodings;1/18/1972;hombre;Engineering;$ 69,76;7/28/2019;2036-10-25 21:31:28 UTC;;0
97-4082370;Wally;Bidmead;6/6/1984;hombre;Services;$ 95,55;10/4/2008;2025-07-25 04:54:19 UTC;;0
97-4104393;Bailie;Roos;1/26/1986;hombre;Training;$ 176,90;1/3/2008;;;1
97-4160368;Stormie;Brownsmith;6/3/1992;hombre;Sales;$ 120,24;6/19/2004;2010-11-13 19:02:27 UTC;;1
97-4267888;Salvatore;Meates;2/2/1969;hombre;Sales;$ 150,15;11/11/2001;;;1
97-4280202;Lefty;Kippin;1/28/1974;hombre;Engineering;$ 90,26;6/24/2016;;;1
97-4321800;Dar;Strangman;2/4/2000;hombre;Sales;$ 166,25;8/3/2010;;;0
97-4359491;Leila;Danielsohn;1/17/1997;hombre;Training;$ 180,22;5/20/2005;;;0
97-4375828;Kissie;Keech;9/15/1970;mujer;Engineering;$ 178,33;10/24/2011;;;1
97-4403598;Orsa;Guymer;6/15/1982;mujer;Engineering;$ 151,06;8/6/2013;2034-01-16 10:35:35 UTC;;1
97-4474127;Gerry;Killgus;4/21/1989;hombre;Business Development;$ 132,90;1/9/2011;;;0
97-4477917;Onofredo;Dixon;6/24/1968;mujer;Services;$ 88,95;6/8/2006;2023-07-02 17:35:36 UTC;;0
97-4495422;Amalia;Fairney;9/13/1995;mujer;Business Development;$ 78,47;9/21/2013;;;0
97-4554484;Berty;Morphet;8/30/1994;mujer;Engineering;$ 96,39;2/22/2005;;;0
97-4559849;Hillard;Grigorian;1/7/2000;hombre;Legal;$ 147,88;1/26/2014;;;1
97-4570241;Gus;Roden;6/16/1987;mujer;Engineering;$ 74,52;4/23/2015;;;0
97-4680996;Leigh;Strutton;7/20/1976;hombre;Engineering;$ 170,75;5/25/2010;;;1
97-4745151;Joshia;Pettisall;4/24/1971;mujer;Accounting;$ 76,71;4/8/2005;;;0
97-4745395;Symon;Terrell;6/9/1970;mujer;Engineering;$ 92,00;2/6/2002;;;1
97-4751328;Sidney;Paulino;7/31/1978;mujer;Accounting;$ 124,65;4/11/2018;;;0
97-4767939;Pippy;Toolan;2/5/2002;mujer;Accounting;$ 184,81;7/2/2019;2033-07-05 07:36:35 UTC;;1
97-4775485;Bondie;Espinha;11/3/1994;mujer;Engineering;$ 115,69;8/23/2007;;;1
97-4853664;Russell;Stapleton;6/28/1973;hombre;Engineering;$ 91,02;7/25/2010;;;0
97-4855491;Tallia;Piatto;4/29/1979;mujer;Training;$ 91,60;5/16/2016;;;1
97-4966210;Cherrita;Chowne;2/28/1976;hombre;Sales;$ 173,05;7/2/2006;;;1
97-4990510;Shauna;Ganforth;12/25/1988;hombre;Legal;$ 66,15;4/20/2015;2020-11-13 09:51:39 UTC;;0
97-5139818;Briant;Acklands;11/6/1998;hombre;Training;$ 156,59;7/15/2008;;;0
97-5165964;Othilie;Oag;12/5/1971;hombre;Training;$ 155,18;4/19/2005;2010-10-16 01:33:01 UTC;;0
97-5216930;Rodie;Revie;7/15/1977;mujer;Support;$ 148,48;11/7/2003;;;1
97-5221083;Nikolai;Prinne;4/28/1967;hombre;Training;$ 102,09;3/22/2011;;;0
97-5387273;Jodie;De Giorgi;5/30/1994;hombre;Legal;$ 173,71;3/29/2009;;;0
97-5428126;Torrie;Drewell;8/4/1985;hombre;Engineering;$ 160,91;3/18/2005;;;1
97-5443557;Hesther;Lipmann;12/4/1988;hombre;Research and Development;$ 111,98;9/11/2012;;;0
97-5498385;Cece;Chippindale;4/5/2001;mujer;Engineering;$ 173,54;3/9/2013;;;0
97-5585713;Lammond;Hawkwood;2/11/1994;mujer;Engineering;$ 117,45;12/1/2020;;;1
97-5713885;Rheba;Rolland;1/9/1984;hombre;Engineering;$ 93,39;2/17/2008;;;0
97-5736922;Jasen;Scadding;3/25/2001;hombre;Engineering;$ 141,50;1/19/2012;;;0
97-5750539;Yovonnda;Stroobant;2/12/1984;hombre;Engineering;$ 94,76;7/15/2001;2021-03-22 07:25:22 UTC;;1
97-5818140;Rozelle;Bosence;11/18/1970;hombre;Engineering;$ 117,81;12/8/2000;;;0
97-5932368;Rosella;Krzyzanowski;1/3/1984;hombre;Accounting;$ 68,01;5/26/2015;;;0
97-5977779;Anstice;Lock;8/17/1973;hombre;Engineering;$ 80,77;9/5/2017;;;0
97-6003067;Devinne;Burns;12/3/1993;hombre;Services;$ 163,61;10/23/2011;;;1
97-6018256;Francisco;Kryzhov;2/3/2000;mujer;Human Resources;$ 144,53;8/8/2010;;;1
97-6052565;Imojean;McAless;5/29/1978;mujer;Support;$ 128,98;11/3/2005;;;1
97-6134070;Ferdinanda;Ainslie;7/26/2001;mujer;Engineering;$ 134,95;4/24/2018;2037-08-29 14:52:59 UTC;;1
97-6157118;Rosmunda;Korlat;9/11/1971;hombre;Accounting;$ 164,29;8/31/2009;;;0
97-6341881;Sheila-kathryn;Bubeer;9/9/1990;mujer;Engineering;$ 173,01;2/7/2011;;;1
97-6370822;Harland;Rooke;8/11/1978;hombre;Engineering;$ 109,11;3/5/2003;;;1
97-6373400;Myrlene;Ellesworth;8/3/1998;hombre;Human Resources;$ 85,68;9/14/2003;;;0
97-6410310;Eilis;Gottschalk;3/4/1977;hombre;Engineering;$ 150,06;10/16/2004;;;0
97-6516099;Lucine;Le - Count;10/29/2001;hombre;Legal;$ 76,86;2/11/2013;;;1
97-6524874;Mallissa;Codrington;4/29/1985;hombre;Marketing;$ 184,10;11/11/2004;;;0
97-6533372;Fernande;Gerdts;7/20/1990;hombre;Engineering;$ 102,50;4/12/2015;;;1
97-6660015;Isidro;Hallifax;6/23/1988;mujer;Engineering;$ 115,97;6/14/2018;;;1
97-6694895;Penn;Clouston;12/26/1965;mujer;Training;$ 116,62;1/3/2018;;;0
97-6699481;Emmeline;Tuohy;12/1/1992;mujer;Marketing;$ 160,21;2/14/2004;;;1
97-6713321;Jozef;Morby;3/2/1998;hombre;Business Development;$ 181,46;9/23/2008;;;0
97-6891734;Siouxie;Reyson;9/15/1975;hombre;Engineering;$ 106,78;4/24/2019;;;1
97-6945027;Waverley;Sinnocke;5/14/1996;mujer;Research and Development;$ 158,65;10/1/2004;;;0
97-6986455;Linnet;Canario;2/12/1995;hombre;Human Resources;$ 82,90;1/12/2007;;;1
97-7026681;Lily;Farryn;7/10/1997;hombre;Sales;$ 139,20;8/16/2005;;;0
97-7340709;Forest;Masurel;10/6/1978;mujer;Sales;$ 103,87;6/10/2015;2016-05-08 02:49:25 UTC;;1
97-7345386;Mischa;Emeny;9/27/1982;hombre;Services;$ 136,18;11/22/2009;;;1
97-7441174;Patrizia;McEnteggart;3/16/1969;mujer;Accounting;$ 168,81;7/30/2019;;;1
97-7452756;Olympie;Glassman;8/28/1985;hombre;Engineering;$ 120,07;12/23/2004;;;0
97-7506966;Coleen;Cammis;8/28/1991;mujer;Business Development;$ 72,52;9/7/2019;2028-12-12 14:50:28 UTC;;1
97-7567935;Jeanine;Frankton;3/17/1984;mujer;Training;$ 91,48;2/25/2019;2032-03-17 02:59:36 UTC;;0
97-7614530;Willdon;Rottcher;1/15/2001;hombre;Engineering;$ 100,07;12/13/2016;2027-10-19 00:14:23 UTC;;1
97-7723770;Wittie;Clink;1/18/1991;hombre;Engineering;$ 126,84;4/30/2002;;;0
97-7769647;Lanni;Rawson;3/4/1988;mujer;Sales;$ 161,00;11/11/2011;;;1
97-7777300;Sapphira;Soppett;8/6/1966;hombre;Engineering;$ 177,75;9/19/2006;2021-09-22 14:33:29 UTC;;1
97-7792631;Josie;Pentelo;12/24/1973;hombre;Engineering;$ 75,01;3/13/2012;;;1
97-7906503;Geno;Braddon;3/11/1977;hombre;Business Development;$ 132,58;3/21/2005;2013-05-07 06:03:03 UTC;;1
97-7963261;Tiphany;Lewsy;11/1/1990;hombre;Engineering;$ 146,26;8/9/2016;;;1
97-8001157;Lemuel;Kitchingman;1/13/1993;hombre;Accounting;$ 96,19;6/5/2015;2033-11-19 00:53:33 UTC;;1
97-8014561;Charlena;Leyzell;2/10/1971;mujer;Engineering;$ 94,33;7/4/2018;;;1
97-8082224;Odessa;Stendall;8/1/1997;mujer;Support;$ 93,46;7/8/2008;;;1
97-8118681;Gabriele;Hortop;9/17/1975;hombre;Accounting;$ 171,58;7/9/2014;2034-02-20 07:07:02 UTC;;1
97-8196466;Bondie;Froome;1/22/1973;mujer;Services;$ 73,72;1/4/2013;;;1
97-8218646;Fritz;Tofts;7/20/1969;hombre;Engineering;$ 91,83;4/7/2012;2027-03-22 11:31:47 UTC;;0
97-8244767;Carina;Restorick;8/6/1994;hombre;Engineering;$ 148,28;4/7/2004;;;1
97-8282843;Tersina;Forrestall;12/28/1978;hombre;Accounting;$ 139,64;11/3/2007;2010-10-30 18:44:17 UTC;;0
97-8286928;Brook;Squelch;3/18/1971;mujer;Human Resources;$ 144,43;12/3/2001;;;1
97-8299484;Bernadene;Wedlake;10/31/1975;mujer;Support;$ 91,32;11/21/2015;2034-11-14 21:13:04 UTC;;0
97-8309855;Jim;Astall;8/17/1973;mujer;Engineering;$ 79,14;2/8/2013;2017-11-09 14:50:50 UTC;;1
97-8326058;Dede;Morison;6/25/1993;hombre;Accounting;$ 89,47;5/4/2017;2025-04-06 05:46:27 UTC;;1
97-8360156;Jeane;Emerson;1/26/1985;hombre;Research and Development;$ 179,71;4/2/2016;2031-05-27 11:04:47 UTC;;1
97-8369877;Glyn;De la Yglesia;12/24/1992;hombre;Training;$ 152,49;11/23/2012;;;0
97-8371951;Karyl;Helstrip;1/1/1969;mujer;Accounting;$ 175,14;11/7/2019;;;1
97-8374094;Thomasina;Halleday;12/29/1993;mujer;Services;$ 129,30;3/4/2001;;;1
97-8420653;Corrinne;Longden;7/23/1974;hombre;Accounting;$ 155,72;4/14/2017;;;1
97-8436724;Natalya;Lashford;2/24/1980;hombre;Engineering;$ 104,38;11/13/2018;;;0
97-8705101;Rubi;Fletcher;11/1/1993;hombre;Accounting;$ 131,14;6/5/2003;;;1
97-8707807;Arlana;Gerrets;6/30/1980;mujer;Engineering;$ 130,29;2/11/2011;;;1
97-8730794;Andras;Kyston;7/21/1968;hombre;Sales;$ 151,57;6/5/2018;;;0
97-8765374;Hali;Schofield;2/4/1966;mujer;Training;$ 110,13;3/10/2002;;;1
97-8775627;Gabe;MacCrann;10/20/2000;hombre;Legal;$ 132,54;10/5/2014;2026-01-22 03:44:30 UTC;;0
97-8778519;Shea;Barringer;9/20/1986;hombre;Support;$ 87,74;6/8/2011;;;0
97-8806954;Obidiah;Casserley;2/3/1966;mujer;Support;$ 137,56;6/22/2018;;;0
97-8840356;Terry;Fourman;7/8/1994;hombre;Research and Development;$ 107,20;7/1/2001;;;1
97-8849239;Silas;Cuphus;3/3/1984;mujer;Engineering;$ 140,35;1/30/2011;;;1
97-8940276;Lilly;Alasdair;6/3/1989;hombre;Services;$ 141,49;6/8/2012;;;0
97-9130919;Genna;Labin;9/25/1973;hombre;Engineering;$ 97,45;10/23/2006;;;1
97-9631258;Sigrid;Peters;2/27/1973;hombre;Engineering;$ 133,05;1/28/2007;;;1
97-9678666;Papagena;Tesche;2/6/1996;hombre;Services;$ 157,07;9/21/2017;;;1
97-9695509;Danielle;Elstub;7/14/1996;hombre;Research and Development;$ 171,61;4/19/2001;;;1
97-9757202;Jasen;Brombell;2/19/1988;hombre;Engineering;$ 113,94;5/12/2014;;;1
97-9971578;Lexine;MacTague;4/13/1980;hombre;Engineering;$ 162,88;11/15/2011;2016-10-05 22:47:39 UTC;;0
98-0036772;Mile;Gehrtz;12/17/1997;mujer;Research and Development;$ 66,68;2/1/2007;2020-08-22 00:24:57 UTC;;0
98-0037874;Vance;Hindhaugh;10/19/1970;hombre;Engineering;$ 112,45;8/14/2005;;;1
98-0063038;Raffaello;Ber;8/6/1970;mujer;Engineering;$ 68,00;9/25/2005;;;1
98-0100021;Bartlet;Clouston;4/17/1978;hombre;Sales;$ 125,74;3/28/2011;;;1
98-0125805;Eleonora;Bruster;3/12/1987;mujer;Human Resources;$ 129,84;3/16/2001;;;1
98-0196615;Evangelia;Lindholm;6/22/1987;mujer;Engineering;$ 132,36;12/23/2016;;;1
98-0241564;Hayyim;De Blase;3/24/1984;mujer;Accounting;$ 182,42;10/20/2019;;;0
98-0301257;Eduino;Bennitt;10/2/1997;mujer;Research and Development;$ 125,07;3/27/2007;;;1
98-0332644;Jacquelyn;Felder;1/17/1992;mujer;Engineering;$ 145,67;8/10/2002;;;1
98-0375866;Channa;Johananov;8/30/1984;mujer;Business Development;$ 121,85;5/6/2004;;;1
98-0384213;Abbie;Jeans;11/19/1966;hombre;Engineering;$ 165,12;3/8/2002;;;1
98-0417594;Janaye;Trighton;5/21/1983;mujer;Sales;$ 164,67;5/4/2006;;;1
98-0445381;Barty;Bickardike;6/15/1980;hombre;Marketing;$ 113,85;2/26/2009;;;0
98-0453266;Howie;Chatelot;6/3/1977;mujer;Accounting;$ 135,90;2/11/2003;;;1
98-0469771;Teressa;Dewar;10/2/1983;mujer;Engineering;$ 141,66;10/3/2010;;;0
98-0495626;Shermy;Wakes;7/21/1992;hombre;Engineering;$ 109,49;4/16/2019;2020-05-28 21:57:54 UTC;;1
98-0508782;Chryste;Theurer;7/13/1979;hombre;Business Development;$ 149,72;6/24/2010;;;1
98-0592630;Nisse;Badger;11/22/1985;mujer;Engineering;$ 178,44;8/7/2006;;;1
98-0617366;Tiertza;Fendley;11/12/1984;mujer;Engineering;$ 131,99;10/21/2014;;;1
98-0619709;Marybeth;Grumell;6/7/1979;mujer;Training;$ 128,65;10/26/2016;;;0
98-0628257;Janna;Pengelley;10/27/1995;hombre;Sales;$ 125,72;8/25/2003;;;1
98-0645111;Freedman;Cridlan;4/25/1976;hombre;Accounting;$ 68,35;6/3/2003;;;0
98-0645405;Belle;Clews;4/29/1972;hombre;Engineering;$ 159,86;8/31/2013;;;1
98-0674196;Nickolaus;Morena;8/20/1998;hombre;Engineering;$ 148,85;2/15/2019;;;0
98-0759640;Hyacinthe;Pilipets;8/7/1984;hombre;Accounting;$ 159,13;8/24/2001;2019-01-03 01:28:46 UTC;;0
98-0829572;Hewie;Sutcliff;5/20/1969;hombre;Business Development;$ 93,54;9/11/2019;;;0
98-0840031;Mitchael;Bottinelli;7/17/1966;mujer;Engineering;$ 166,55;6/15/2017;;;0
98-0840636;Rodi;MacKniely;1/11/1978;hombre;Engineering;$ 88,15;12/13/2004;;;0
98-0968757;Cora;Porte;11/10/1989;mujer;Accounting;$ 151,96;8/21/2008;;;1
98-1008461;Naoma;Rootes;11/19/1968;hombre;Engineering;$ 74,38;3/10/2019;2035-10-25 02:57:54 UTC;;1
98-1128107;Anita;Breeze;4/20/1987;hombre;Services;$ 94,96;8/11/2017;;;1
98-1143986;Pippy;Bloomfield;10/14/1968;hombre;Engineering;$ 103,16;1/6/2015;2025-10-23 03:28:44 UTC;;0
98-1161337;Bevon;Crumly;7/27/1974;hombre;Engineering;$ 86,96;8/20/2006;;;1
98-1187678;Carry;Stroulger;2/13/1982;hombre;Engineering;$ 108,11;3/13/2001;;;1
98-1217102;Renie;Shemilt;6/5/1990;mujer;Engineering;$ 181,24;12/12/2003;;;0
98-1217409;Maynord;Broxap;1/27/1991;hombre;Sales;$ 109,64;2/1/2006;;;1
98-1275631;Herta;Checketts;11/23/1998;mujer;Sales;$ 166,78;4/19/2014;;;0
98-1314993;Winni;Smy;12/20/1988;hombre;Accounting;$ 105,84;8/4/2004;;;0
98-1358498;Gladys;Djekic;6/1/1979;hombre;Human Resources;$ 114,49;9/1/2015;2035-08-04 15:34:31 UTC;;1
98-1358689;Charil;Monery;8/24/1995;hombre;Engineering;$ 113,10;10/4/2014;;;1
98-1430644;Masha;Girardetti;7/22/1967;hombre;Sales;$ 127,36;5/15/2013;2019-02-28 18:55:41 UTC;;1
98-1550526;Rochette;Fransson;2/11/1991;hombre;Accounting;$ 92,40;10/25/2008;;;1
98-1740240;York;Frany;12/27/1978;hombre;Support;$ 101,26;9/16/2008;;;0
98-1742941;Doll;O'Heyne;11/6/1968;mujer;Accounting;$ 143,53;4/4/2003;;;1
98-1811733;Emma;Glison;4/2/1983;mujer;Accounting;$ 171,90;6/15/2001;;;0
98-1834760;Aubrette;Wickey;11/5/1989;hombre;Research and Development;$ 173,52;8/9/2019;2021-03-19 19:16:13 UTC;;0
98-1860256;Carolynn;Jacqueminot;3/12/1992;mujer;Engineering;$ 128,05;11/29/2005;;;1
98-1870026;Marline;Barsham;12/7/1998;mujer;Engineering;$ 150,63;6/29/2014;;;0
98-1894724;Monica;Popworth;12/25/1994;hombre;Research and Development;$ 137,30;2/3/2007;;;0
98-1921835;Inna;Gusney;6/19/2001;mujer;Research and Development;$ 118,22;6/10/2013;;;0
98-2014834;Sumner;Artin;6/20/1982;hombre;Training;$ 112,19;3/28/2009;;;1
98-2080413;Doug;Goschalk;7/31/1986;mujer;Training;$ 155,06;12/14/2013;;;0
98-2210146;Florette;Drogan;7/25/1987;mujer;Accounting;$ 163,08;8/10/2020;;;1
98-2261580;Loraine;Lanfere;12/26/1996;mujer;Product Management;$ 74,45;3/29/2012;;;1
98-2302645;Virgilio;Skeech;2/5/1994;hombre;Support;$ 80,02;12/22/2000;;;1
98-2360204;Tandy;Windram;8/28/1970;hombre;Accounting;$ 183,69;8/12/2016;;;0
98-2360256;John;Vogl;2/20/1972;mujer;Services;$ 71,46;4/26/2016;;;1
98-2446809;Townie;Udie;12/29/1968;hombre;Human Resources;$ 164,02;6/29/2004;;;1
98-2543005;Sabra;Heaney`;9/4/1993;mujer;Sales;$ 163,27;8/31/2018;;;1
98-2569772;Mable;Gainsbury;3/29/1993;mujer;Support;$ 180,38;6/15/2018;;;0
98-2578638;Jarib;Strowlger;10/7/1972;mujer;Business Development;$ 143,19;8/21/2020;;;1
98-2605792;Gerladina;Bernadot;8/14/1981;hombre;Services;$ 83,97;3/4/2007;;;0
98-2671331;Phillipe;Foyle;8/12/1970;hombre;Engineering;$ 123,76;12/14/2004;;;0
